max;0.059;76.421;255
dwayne;0.059;76.48;256
dwight;0.058;76.538;257
armando;0.058;76.596;258
felix;0.058;76.654;259
jimmie;0.058;76.711;260
everett;0.057;76.768;261
jordan;0.056;76.824;262
ian;0.056;76.88;263
wallace;0.056;76.936;264
ken;0.055;76.991;265
bob;0.055;77.047;266
jaime;0.055;77.102;267
casey;0.054;77.156;268
alfredo;0.054;77.21;269
alberto;0.053;77.263;270
dave;0.053;77.316;271
ivan;0.053;77.369;272
johnnie;0.052;77.421;273
sidney;0.052;77.474;274
byron;0.052;77.526;275
julian;0.052;77.578;276
isaac;0.051;77.629;277
morris;0.051;77.68;278
clifton;0.05;77.73;279
willard;0.05;77.78;280
daryl;0.05;77.831;281
ross;0.05;77.88;282
virgil;0.049;77.929;283
andy;0.049;77.979;284
marshall;0.049;78.028;285
salvador;0.049;78.077;286
perry;0.049;78.126;287
kirk;0.049;78.175;288
sergio;0.049;78.224;289
marion;0.048;78.272;290
tracy;0.048;78.32;291
seth;0.048;78.368;292
kent;0.048;78.416;293
terrance;0.048;78.464;294
rene;0.048;78.512;295
eduardo;0.047;78.559;296
terrence;0.047;78.606;297
enrique;0.046;78.652;298
freddie;0.046;78.698;299
wade;0.045;78.743;300
austin;0.044;78.786;301
stuart;0.044;78.83;302
fredrick;0.043;78.873;303
arturo;0.043;78.917;304
alejandro;0.043;78.96;305
jackie;0.043;79.002;306
joey;0.043;79.045;307
nick;0.043;79.088;308
luther;0.043;79.13;309
wendell;0.042;79.172;310
jeremiah;0.042;79.215;311
evan;0.042;79.257;312
julius;0.042;79.298;313
dana;0.042;79.34;314
donnie;0.041;79.381;315
otis;0.041;79.422;316
shannon;0.04;79.462;317
trevor;0.04;79.503;318
oliver;0.04;79.543;319
luke;0.04;79.583;320
homer;0.04;79.623;321
gerard;0.04;79.663;322
doug;0.04;79.703;323
kenny;0.039;79.742;324
hubert;0.039;79.782;325
angelo;0.039;79.821;326
shaun;0.039;79.859;327
lyle;0.038;79.898;328
matt;0.038;79.936;329
lynn;0.038;79.974;330
alfonso;0.038;80.012;331
orlando;0.037;80.049;332
rex;0.037;80.086;333
carlton;0.037;80.123;334
ernesto;0.037;80.16;335
cameron;0.037;80.197;336
neal;0.037;80.233;337
pablo;0.036;80.27;338
lorenzo;0.036;80.306;339
omar;0.036;80.342;340
wilbur;0.036;80.378;341
blake;0.036;80.414;342
grant;0.036;80.45;343
horace;0.036;80.486;344
roderick;0.036;80.521;345
kerry;0.036;80.557;346
abraham;0.035;80.592;347
willis;0.035;80.627;348
rickey;0.035;80.662;349
jean;0.035;80.696;350
ira;0.035;80.731;351
andres;0.034;80.766;352
cesar;0.034;80.8;353
johnathan;0.034;80.834;354
malcolm;0.034;80.868;355
rudolph;0.034;80.902;356
damon;0.034;80.936;357
kelvin;0.034;80.97;358
rudy;0.034;81.004;359
preston;0.034;81.037;360
alton;0.033;81.071;361
archie;0.033;81.104;362
marco;0.033;81.137;363
wm;0.033;81.17;364
pete;0.032;81.202;365
randolph;0.032;81.234;366
garry;0.032;81.267;367
geoffrey;0.032;81.299;368
jonathon;0.032;81.331;369
felipe;0.032;81.363;370
bennie;0.032;81.395;371
gerardo;0.032;81.427;372
ed;0.032;81.458;373
dominic;0.032;81.49;374
robin;0.032;81.522;375
loren;0.032;81.553;376
delbert;0.031;81.585;377
colin;0.031;81.616;378
guillermo;0.031;81.647;379
earnest;0.031;81.678;380
lucas;0.031;81.709;381
benny;0.03;81.739;382
noel;0.03;81.769;383
spencer;0.03;81.799;384
rodolfo;0.03;81.828;385
myron;0.03;81.858;386
edmund;0.03;81.887;387
garrett;0.029;81.917;388
salvatore;0.029;81.946;389
cedric;0.029;81.975;390
lowell;0.029;82.004;391
gregg;0.029;82.032;392
sherman;0.028;82.061;393
wilson;0.028;82.089;394
devin;0.028;82.117;395
sylvester;0.028;82.145;396
kim;0.028;82.173;397
roosevelt;0.028;82.201;398
israel;0.028;82.229;399
jermaine;0.028;82.257;400
forrest;0.027;82.284;401
wilbert;0.027;82.31;402
leland;0.027;82.337;403
simon;0.026;82.363;404
guadalupe;0.026;82.39;405
clark;0.026;82.416;406
irving;0.026;82.442;407
carroll;0.026;82.468;408
bryant;0.026;82.494;409
owen;0.026;82.519;410
rufus;0.025;82.545;411
woodrow;0.025;82.57;412
sammy;0.025;82.595;413
kristopher;0.025;82.62;414
mack;0.025;82.645;415
levi;0.025;82.67;416
marcos;0.025;82.695;417
gustavo;0.025;82.72;418
jake;0.025;82.744;419
lionel;0.024;82.769;420
marty;0.024;82.793;421
taylor;0.024;82.817;422
ellis;0.024;82.842;423
dallas;0.024;82.866;424
gilberto;0.024;82.89;425
clint;0.024;82.914;426
nicolas;0.024;82.938;427
laurence;0.024;82.962;428
ismael;0.024;82.985;429
orville;0.024;83.009;430
drew;0.024;83.033;431
jody;0.024;83.056;432
ervin;0.023;83.08;433
dewey;0.023;83.103;434
al;0.023;83.126;435
wilfred;0.023;83.15;436
josh;0.023;83.173;437
hugo;0.023;83.196;438
ignacio;0.023;83.219;439
caleb;0.023;83.241;440
tomas;0.023;83.264;441
sheldon;0.023;83.287;442
erick;0.023;83.31;443
frankie;0.023;83.332;444
stewart;0.022;83.354;445
doyle;0.022;83.377;446
darrel;0.022;83.399;447
rogelio;0.022;83.421;448
terence;0.022;83.443;449
santiago;0.022;83.465;450
alonzo;0.022;83.487;451
elias;0.022;83.508;452
bert;0.022;83.53;453
elbert;0.022;83.552;454
ramiro;0.022;83.573;455
conrad;0.022;83.595;456
pat;0.022;83.616;457
noah;0.022;83.638;458
grady;0.021;83.659;459
phil;0.021;83.681;460
cornelius;0.021;83.702;461
lamar;0.021;83.723;462
rolando;0.021;83.744;463
clay;0.021;83.765;464
percy;0.021;83.786;465
dexter;0.021;83.806;466
bradford;0.021;83.827;467
merle;0.021;83.848;468
darin;0.02;83.868;469
amos;0.02;83.888;470
terrell;0.02;83.909;471
moses;0.02;83.929;472
irvin;0.02;83.949;473
saul;0.02;83.968;474
roman;0.02;83.988;475
darnell;0.02;84.008;476
randal;0.02;84.027;477
tommie;0.02;84.047;478
timmy;0.019;84.066;479
darrin;0.019;84.086;480
winston;0.019;84.105;481
brendan;0.019;84.124;482
toby;0.019;84.144;483
van;0.019;84.163;484
abel;0.019;84.182;485
dominick;0.019;84.201;486
boyd;0.019;84.22;487
courtney;0.019;84.24;488
jan;0.019;84.259;489
emilio;0.019;84.277;490
elijah;0.019;84.296;491
cary;0.019;84.315;492
domingo;0.019;84.334;493
santos;0.019;84.353;494
aubrey;0.019;84.372;495
emmett;0.019;84.39;496
marlon;0.019;84.409;497
emanuel;0.019;84.428;498
jerald;0.019;84.446;499
edmond;0.019;84.465;500
emil;0.019;84.483;501
dewayne;0.018;84.502;502
will;0.018;84.52;503
otto;0.018;84.538;504
teddy;0.018;84.556;505
reynaldo;0.018;84.574;506
bret;0.018;84.592;507
morgan;0.018;84.61;508
jess;0.018;84.628;509
trent;0.018;84.646;510
humberto;0.018;84.664;511
emmanuel;0.018;84.681;512
stephan;0.018;84.699;513
louie;0.018;84.717;514
vicente;0.017;84.734;515
lamont;0.017;84.751;516
stacy;0.017;84.769;517
garland;0.017;84.786;518
miles;0.017;84.803;519
micah;0.017;84.82;520
efrain;0.017;84.837;521
billie;0.017;84.854;522
logan;0.017;84.871;523
heath;0.017;84.887;524
rodger;0.017;84.904;525
harley;0.017;84.921;526
demetrius;0.017;84.937;527
ethan;0.017;84.954;528
eldon;0.017;84.97;529
rocky;0.016;84.987;530
pierre;0.016;85.003;531
junior;0.016;85.02;532
freddy;0.016;85.036;533
eli;0.016;85.052;534
bryce;0.016;85.068;535
antoine;0.016;85.084;536
robbie;0.016;85.1;537
kendall;0.016;85.116;538
royce;0.016;85.132;539
sterling;0.016;85.148;540
mickey;0.016;85.164;541
chase;0.016;85.18;542
grover;0.016;85.196;543
elton;0.016;85.212;544
cleveland;0.016;85.228;545
dylan;0.016;85.243;546
chuck;0.016;85.259;547
damian;0.016;85.274;548
reuben;0.015;85.29;549
stan;0.015;85.305;550
august;0.015;85.321;551
leonardo;0.015;85.336;552
jasper;0.015;85.351;553
russel;0.015;85.367;554
erwin;0.015;85.382;555
benito;0.015;85.397;556
hans;0.015;85.412;557
monte;0.015;85.427;558
blaine;0.015;85.442;559
ernie;0.015;85.456;560
curt;0.015;85.471;561
quentin;0.015;85.486;562
agustin;0.015;85.5;563
murray;0.015;85.515;564
jamal;0.014;85.529;565
devon;0.014;85.544;566
adolfo;0.014;85.558;567
harrison;0.014;85.573;568
tyson;0.014;85.587;569
burton;0.014;85.601;570
brady;0.014;85.616;571
elliott;0.014;85.63;572
wilfredo;0.014;85.644;573
bart;0.014;85.658;574
jarrod;0.014;85.672;575
vance;0.014;85.686;576
denis;0.014;85.7;577
damien;0.014;85.714;578
joaquin;0.014;85.728;579
harlan;0.014;85.742;580
desmond;0.014;85.756;581
elliot;0.014;85.77;582
darwin;0.014;85.783;583
ashley;0.014;85.797;584
gregorio;0.014;85.811;585
buddy;0.014;85.824;586
xavier;0.013;85.838;587
kermit;0.013;85.851;588
roscoe;0.013;85.865;589
esteban;0.013;85.878;590
anton;0.013;85.891;591
solomon;0.013;85.904;592
scotty;0.013;85.917;593
norbert;0.013;85.93;594
elvin;0.013;85.943;595
williams;0.013;85.956;596
nolan;0.013;85.969;597
carey;0.013;85.982;598
rod;0.013;85.994;599
quinton;0.013;86.007;600
hal;0.013;86.02;601
brain;0.013;86.033;602
rob;0.013;86.045;603
elwood;0.013;86.058;604
kendrick;0.013;86.07;605
darius;0.013;86.083;606
moises;0.013;86.096;607
son;0.012;86.108;608
marlin;0.012;86.12;609
fidel;0.012;86.133;610
thaddeus;0.012;86.145;611
cliff;0.012;86.158;612
marcel;0.012;86.17;613
ali;0.012;86.182;614
jackson;0.012;86.195;615
raphael;0.012;86.207;616
bryon;0.012;86.219;617
armand;0.012;86.231;618
alvaro;0.012;86.244;619
jeffry;0.012;86.256;620
dane;0.012;86.268;621
joesph;0.012;86.28;622
thurman;0.012;86.292;623
ned;0.012;86.304;624
sammie;0.012;86.316;625
rusty;0.012;86.328;626
michel;0.012;86.339;627
monty;0.012;86.351;628
rory;0.012;86.363;629
fabian;0.012;86.374;630
reggie;0.012;86.386;631
mason;0.012;86.397;632
graham;0.012;86.409;633
kris;0.011;86.42;634
isaiah;0.011;86.432;635
vaughn;0.011;86.443;636
gus;0.011;86.454;637
avery;0.011;86.466;638
loyd;0.011;86.477;639
diego;0.011;86.488;640
alexis;0.011;86.499;641
adolph;0.011;86.511;642
norris;0.011;86.522;643
millard;0.011;86.533;644
rocco;0.011;86.544;645
gonzalo;0.011;86.555;646
derick;0.011;86.566;647
rodrigo;0.011;86.577;648
gerry;0.011;86.588;649
stacey;0.011;86.599;650
carmen;0.011;86.61;651
wiley;0.011;86.621;652
rigoberto;0.011;86.632;653
alphonso;0.011;86.643;654
ty;0.011;86.654;655
shelby;0.011;86.664;656
rickie;0.011;86.675;657
noe;0.011;86.686;658
vern;0.01;86.696;659
bobbie;0.01;86.707;660
reed;0.01;86.717;661
jefferson;0.01;86.727;662
elvis;0.01;86.738;663
bernardo;0.01;86.748;664
mauricio;0.01;86.758;665
hiram;0.01;86.768;666
donovan;0.01;86.778;667
basil;0.01;86.789;668
riley;0.01;86.799;669
ollie;0.01;86.809;670
nickolas;0.01;86.819;671
maynard;0.01;86.829;672
scot;0.01;86.84;673
vince;0.01;86.85;674
quincy;0.01;86.86;675
eddy;0.01;86.87;676
sebastian;0.01;86.88;677
federico;0.01;86.89;678
ulysses;0.01;86.9;679
heriberto;0.01;86.91;680
donnell;0.01;86.92;681
cole;0.01;86.929;682
denny;0.01;86.939;683
davis;0.01;86.949;684
gavin;0.01;86.959;685
emery;0.01;86.969;686
ward;0.01;86.979;687
romeo;0.01;86.989;688
jayson;0.01;86.998;689
dion;0.01;87.008;690
dante;0.01;87.018;691
clement;0.01;87.028;692
coy;0.01;87.037;693
odell;0.01;87.047;694
maxwell;0.01;87.057;695
jarvis;0.01;87.066;696
bruno;0.01;87.076;697
issac;0.01;87.086;698
mary;0.009;87.095;699
dudley;0.009;87.104;700
brock;0.009;87.114;701
sanford;0.009;87.123;702
colby;0.009;87.133;703
carmelo;0.009;87.142;704
barney;0.009;87.152;705
nestor;0.009;87.161;706
hollis;0.009;87.17;707
stefan;0.009;87.18;708
donny;0.009;87.189;709
art;0.009;87.198;710
linwood;0.009;87.208;711
beau;0.009;87.217;712
weldon;0.009;87.226;713
galen;0.009;87.235;714
isidro;0.009;87.244;715
truman;0.009;87.253;716
delmar;0.009;87.262;717
johnathon;0.009;87.271;718
silas;0.009;87.28;719
frederic;0.009;87.289;720
dick;0.009;87.298;721
kirby;0.009;87.307;722
irwin;0.009;87.316;723
cruz;0.009;87.325;724
merlin;0.009;87.334;725
merrill;0.009;87.343;726
charley;0.009;87.351;727
marcelino;0.009;87.36;728
lane;0.009;87.369;729
harris;0.009;87.378;730
cleo;0.009;87.386;731
carlo;0.009;87.395;732
trenton;0.009;87.404;733
kurtis;0.009;87.413;734
hunter;0.009;87.421;735
aurelio;0.009;87.43;736
winfred;0.009;87.438;737
vito;0.009;87.447;738
collin;0.009;87.456;739
denver;0.009;87.464;740
carter;0.009;87.473;741
leonel;0.008;87.481;742
emory;0.008;87.49;743
pasquale;0.008;87.498;744
mohammad;0.008;87.506;745
mariano;0.008;87.514;746
danial;0.008;87.523;747
blair;0.008;87.531;748
landon;0.008;87.539;749
dirk;0.008;87.548;750
branden;0.008;87.556;751
adan;0.008;87.564;752
numbers;0.008;87.572;753
clair;0.008;87.581;754
buford;0.008;87.589;755
german;0.008;87.597;756
bernie;0.008;87.605;757
wilmer;0.008;87.613;758
joan;0.008;87.621;759
emerson;0.008;87.629;760
zachery;0.008;87.637;761
fletcher;0.008;87.645;762
jacques;0.008;87.653;763
errol;0.008;87.661;764
dalton;0.008;87.669;765
monroe;0.008;87.676;766
josue;0.008;87.684;767
dominique;0.008;87.692;768
edwardo;0.008;87.7;769
booker;0.008;87.708;770
wilford;0.008;87.715;771
sonny;0.008;87.723;772
shelton;0.008;87.731;773
carson;0.008;87.739;774
theron;0.008;87.746;775
raymundo;0.008;87.754;776
daren;0.008;87.762;777
tristan;0.008;87.769;778
houston;0.008;87.777;779
robby;0.008;87.785;780
lincoln;0.008;87.792;781
jame;0.008;87.8;782
genaro;0.008;87.807;783
gale;0.008;87.815;784
bennett;0.008;87.822;785
octavio;0.008;87.83;786
cornell;0.008;87.838;787
laverne;0.008;87.845;788
hung;0.008;87.853;789
arron;0.008;87.86;790
antony;0.008;87.868;791
herschel;0.007;87.875;792
alva;0.007;87.883;793
giovanni;0.007;87.89;794
garth;0.007;87.897;795
cyrus;0.007;87.905;796
cyril;0.007;87.912;797
ronny;0.007;87.92;798
stevie;0.007;87.927;799
lon;0.007;87.934;800
freeman;0.007;87.941;801
erin;0.007;87.949;802
duncan;0.007;87.956;803
kennith;0.007;87.963;804
carmine;0.007;87.97;805
augustine;0.007;87.978;806
young;0.007;87.985;807
erich;0.007;87.992;808
chadwick;0.007;87.999;809
wilburn;0.007;88.006;810
russ;0.007;88.013;811
reid;0.007;88.021;812
myles;0.007;88.028;813
anderson;0.007;88.035;814
morton;0.007;88.042;815
jonas;0.007;88.049;816
forest;0.007;88.056;817
mitchel;0.007;88.063;818
mervin;0.007;88.07;819
zane;0.007;88.077;820
rich;0.007;88.084;821
jamel;0.007;88.091;822
lazaro;0.007;88.098;823
alphonse;0.007;88.105;824
randell;0.007;88.112;825
major;0.007;88.119;826
johnie;0.007;88.126;827
jarrett;0.007;88.133;828
brooks;0.007;88.14;829
ariel;0.007;88.147;830
abdul;0.007;88.154;831
dusty;0.007;88.161;832
luciano;0.007;88.168;833
lindsey;0.007;88.174;834
tracey;0.007;88.181;835
seymour;0.007;88.188;836
scottie;0.007;88.195;837
eugenio;0.007;88.202;838
mohammed;0.007;88.208;839
sandy;0.007;88.215;840
valentin;0.007;88.222;841
chance;0.007;88.228;842
arnulfo;0.007;88.235;843
lucien;0.007;88.242;844
ferdinand;0.007;88.248;845
thad;0.007;88.255;846
ezra;0.007;88.262;847
sydney;0.007;88.268;848
aldo;0.007;88.275;849
rubin;0.006;88.281;850
royal;0.006;88.288;851
mitch;0.006;88.294;852
earle;0.006;88.301;853
abe;0.006;88.307;854
wyatt;0.006;88.314;855
marquis;0.006;88.32;856
lanny;0.006;88.326;857
kareem;0.006;88.333;858
jamar;0.006;88.339;859
boris;0.006;88.346;860
isiah;0.006;88.352;861
emile;0.006;88.358;862
elmo;0.006;88.365;863
aron;0.006;88.371;864
leopoldo;0.006;88.377;865
everette;0.006;88.384;866
josef;0.006;88.39;867
gail;0.006;88.396;868
eloy;0.006;88.403;869
dorian;0.006;88.409;870
rodrick;0.006;88.415;871
reinaldo;0.006;88.421;872
lucio;0.006;88.427;873
jerrod;0.006;88.434;874
weston;0.006;88.44;875
hershel;0.006;88.446;876
barton;0.006;88.452;877
parker;0.006;88.458;878
lemuel;0.006;88.464;879
lavern;0.006;88.47;880
burt;0.006;88.477;881
jules;0.006;88.483;882
gil;0.006;88.489;883
eliseo;0.006;88.495;884
ahmad;0.006;88.501;885
nigel;0.006;88.507;886
efren;0.006;88.513;887
antwan;0.006;88.519;888
alden;0.006;88.525;889
margarito;0.006;88.531;890
coleman;0.006;88.537;891
refugio;0.006;88.543;892
dino;0.006;88.549;893
osvaldo;0.006;88.555;894
les;0.006;88.56;895
deandre;0.006;88.566;896
normand;0.006;88.572;897
kieth;0.006;88.578;898
ivory;0.006;88.584;899
andrea;0.006;88.59;900
trey;0.006;88.595;901
norberto;0.006;88.601;902
napoleon;0.006;88.607;903
jerold;0.006;88.613;904
fritz;0.006;88.619;905
rosendo;0.006;88.624;906
milford;0.006;88.63;907
sang;0.006;88.636;908
deon;0.006;88.641;909
christoper;0.006;88.647;910
alfonzo;0.006;88.653;911
lyman;0.006;88.658;912
josiah;0.006;88.664;913
brant;0.006;88.67;914
wilton;0.006;88.675;915
rico;0.006;88.681;916
jamaal;0.006;88.687;917
dewitt;0.006;88.692;918
carol;0.006;88.698;919
brenton;0.006;88.704;920
yong;0.006;88.709;921
olin;0.006;88.715;922
foster;0.006;88.72;923
faustino;0.006;88.726;924
claudio;0.006;88.731;925
judson;0.006;88.737;926
gino;0.006;88.743;927
edgardo;0.006;88.748;928
berry;0.006;88.754;929
alec;0.006;88.759;930
tanner;0.006;88.765;931
jarred;0.006;88.77;932
donn;0.006;88.776;933
trinidad;0.005;88.781;934
tad;0.005;88.787;935
shirley;0.005;88.792;936
prince;0.005;88.798;937
porfirio;0.005;88.803;938
odis;0.005;88.809;939
maria;0.005;88.814;940
lenard;0.005;88.82;941
chauncey;0.005;88.825;942
chang;0.005;88.831;943
tod;0.005;88.836;944
mel;0.005;88.842;945
marcelo;0.005;88.847;946
kory;0.005;88.853;947
augustus;0.005;88.858;948
keven;0.005;88.864;949
hilario;0.005;88.869;950
bud;0.005;88.874;951
sal;0.005;88.88;952
rosario;0.005;88.885;953
orval;0.005;88.891;954
mauro;0.005;88.896;955
dannie;0.005;88.901;956
zachariah;0.005;88.907;957
olen;0.005;88.912;958
anibal;0.005;88.917;959
milo;0.005;88.923;960
jed;0.005;88.928;961
frances;0.005;88.933;962
thanh;0.005;88.939;963
dillon;0.005;88.944;964
amado;0.005;88.949;965
newton;0.005;88.955;966
connie;0.005;88.96;967
lenny;0.005;88.965;968
tory;0.005;88.97;969
richie;0.005;88.975;970
lupe;0.005;88.981;971
horacio;0.005;88.986;972
brice;0.005;88.991;973
mohamed;0.005;88.996;974
delmer;0.005;89.001;975
dario;0.005;89.006;976
reyes;0.005;89.012;977
dee;0.005;89.017;978
mac;0.005;89.022;979
jonah;0.005;89.027;980
jerrold;0.005;89.032;981
robt;0.005;89.037;982
hank;0.005;89.042;983
sung;0.005;89.047;984
rupert;0.005;89.052;985
rolland;0.005;89.057;986
kenton;0.005;89.062;987
damion;0.005;89.067;988
chi;0.005;89.072;989
antone;0.005;89.077;990
waldo;0.005;89.082;991
fredric;0.005;89.087;992
bradly;0.005;89.092;993
quinn;0.005;89.097;994
kip;0.005;89.102;995
burl;0.005;89.107;996
walker;0.005;89.112;997
tyree;0.005;89.117;998
jefferey;0.005;89.122;999
ahmed;0.005;89.127;1000
willy;0.005;89.132;1001
stanford;0.005;89.137;1002
oren;0.005;89.142;1003
noble;0.005;89.146;1004
moshe;0.005;89.151;1005
mikel;0.005;89.156;1006
enoch;0.005;89.161;1007
brendon;0.005;89.166;1008
quintin;0.005;89.171;1009
jamison;0.005;89.176;1010
florencio;0.005;89.181;1011
darrick;0.005;89.185;1012
tobias;0.005;89.19;1013
minh;0.005;89.195;1014
hassan;0.005;89.2;1015
giuseppe;0.005;89.205;1016
demarcus;0.005;89.21;1017
cletus;0.005;89.214;1018
tyrell;0.005;89.219;1019
